datetime;low;high;open;close;volumefrom;volumeto;close_12_ema;close_26_ema;macd;macds;macdh;close_-1_s;close_-1_d;rs_14;rsi_14;wr_14;rsv_3;kdjk_3;kdjd_3;kdjd3;rsv_14;kdjk_14;kdjk14;close_15_sma
2014-12-08;364.6;377.45;376.87;364.61;9920.84;3655238.4;373.11764009364197;373.7688596726518;-0.651219579009819;-0.2621900617409952;-0.7780590345376476;376.87;-12.259999999999991;0.5468969316981852;35.35445190248073;82.70026325686342;0.07751937984489088;46.757463545886594;54.286384976655874;54.286384976655874;17.29973674313658;43.42434151846784;43.42434151846784;374.3045454545454
2014-12-09;343.97;365.48;364.61;350.49;20940.84;7376463.45;369.0945199683573;370.90868497057323;-1.8141650022159297;-0.5954891916391472;-2.437351621153565;364.61;-14.120000000000005;0.337120295249324;25.212413306946587;84.70560638048326;19.445272889949262;37.653399993907485;48.74205664907308;48.74205664907308;15.29439361951673;34.04769221881747;34.04769221881747;372.31999999999994
2014-12-10;347.23;353.74;350.49;348.13;6579.79;2304335.87;365.454282870575;368.2401661349431;-2.785883264368067;-1.0590526783790781;-3.453661171977978;350.49;-2.3600000000000136;0.3153480240865587;23.974493313703164;90.24161388693416;12.425328554360732;29.2440428473919;42.24271871517935;42.24271871517935;9.758386113065843;25.95125685023359;25.95125685023359;370.4592307692307
2014-12-11;339.8;364.43;348.13;348.98;16533.38;5842055.01;362.6492384920477;366.07702026724866;-3.4277817752009696;-1.5545925727802976;-3.746378404841344;348.13;0.8500000000000227;0.34039818050840237;25.395303086676236;80.38461538461537;35.747663551401885;31.411916415395225;38.63245128191797;38.63245128191797;19.615384615384627;23.839299438617267;23.839299438617267;368.9249999999999
2014-12-12;348.0;358.59;348.98;354.48;8039.95;2846451.59;361.28075119214725;364.822506748326;-3.541755556178771;-1.966518525451834;-3.1504740614538735;348.98;5.5;0.5149558315927378;33.99147492315619;68.63247863247862;59.602111246447464;40.80864802574597;39.3578501965273;39.3578501965273;31.367521367521373;26.34870674825197;26.34870674825197;367.9619999999999
2014-12-13;347.03;354.95;354.48;351.45;3880.75;1359211.39;359.6561420465474;363.4236326899304;-3.7674906433829847;-2.3371451614105467;-2.860690963944876;354.48;-3.0300000000000296;0.4666303194356528;31.816492080649766;73.03240740740745;47.300040600893134;42.972445550795015;40.56271531461654;40.56271531461654;26.96759259259255;26.555002029698827;26.555002029698827;366.30666666666656
2014-12-14;348.96;351.98;351.45;350.17;561.33;196831.56;358.10617014133607;362.0782732296621;-3.972103088326037;-2.6716695667293453;-2.600867043193383;351.45;-1.2799999999999727;0.4475240925832749;30.91652117407014;75.99537037037035;27.162629757785833;37.70250695312529;39.609312527452786;39.609312527452786;24.004629629629644;25.70487789634243;25.70487789634243;364.5366666666666
2014-12-15;350.17;350.17;350.17;350.17;0.0;0.0;356.82171608697473;360.90175682946546;-4.0800407424907235;-2.9585110791962625;-2.243059326588922;350.17;0.0;0.4475240925832749;30.91652117407014;75.99537037037035;39.64646464646511;38.350492850905226;39.1897059686036;39.1897059686036;24.004629629629644;25.138128474104835;25.138128474104835;362.9919999999999
2014-12-16;330.0;350.17;350.17;330.02;5677.83;1902071.15;352.51834462047697;357.92430861542425;-5.405963994947285;-3.4551591148530862;-3.901609760188398;350.17;-20.150000000000034;0.2560875381971065;20.387714264300016;99.96226415094343;0.09099181073695084;25.5973258375158;34.65891259157433;34.65891259157433;0.03773584905656945;16.771330932422078;16.771330932422078;359.76733333333317
2014-12-17;315.23;335.99;331.56;321.1;23478.02;7586686.22;347.5073714732051;354.4514964201776;-6.944124946972465;-4.161091123209202;-5.566067647526527;330.02;-8.919999999999959;0.21270950701509578;17.540021397098513;90.7936010037641;16.800228963938192;22.66496021298993;30.660928465379527;30.660928465379527;9.206398996235892;14.249686953693349;14.249686953693349;355.8906666666665
2014-12-18;304.99;325.61;321.32;312.17;21637.58;6788858.09;341.90298631253006;350.5431103696175;-8.640124057087462;-5.065236983631108;-7.1497741469127085;321.1;-8.930000000000007;0.17986265977970392;15.244372579202292;90.1508916323731;15.891987605135027;20.407302677038295;27.243053202599114;27.243053202599114;9.849108367626899;12.78282742500453;12.78282742500453;351.59066666666655
2014-12-19;307.11;320.0;310.48;318.0;15958.56;4999167.76;338.12997845406545;347.5891581285164;-9.459179674450922;-5.950558038161466;-7.017243272578913;312.17;5.829999999999984;0.28843234254808015;22.386301012722114;82.05764722107297;41.96774193548384;27.59411576318681;27.360074056128347;27.360074056128347;17.942352778927035;14.502669209645365;14.502669209645365;348.44399999999985
2014-12-20;316.52;333.0;317.23;329.99;11146.4;3617196.63;336.85022931239524;346.0179090526091;-9.167679740213885;-6.597803038692843;-5.139753403042084;318.0;11.990000000000009;0.5288929171555441;34.59319558753221;65.52199696593573;89.25383791503037;48.14735648046799;34.289168197574895;34.289168197574895;34.47800303406427;21.161113817785;21.161113817785;345.44666666666654
2014-12-21;318.78;332.98;332.58;323.15;6510.0;2114707.57;334.7035477661052;344.00684665635714;-9.303298890251938;-7.1414696017599475;-4.323658576983981;329.99;-6.840000000000032;0.46081693530073436;31.545152863789;74.93789677063211;61.9544225569717;52.74971183930256;40.442682744817446;40.442682744817446;25.06210322936789;22.461443621645962;22.461443621645962;341.9853333333332
2014-12-22;319.9;333.99;322.24;330.52;11646.6;3821126.0;334.0498884757661;342.8370028341084;-8.78711435834225;-7.47184668239826;-2.630535351887982;323.15;7.3700000000000045;0.610172783408481;37.894863811872526;57.7946768060837;80.13737836290773;61.878934013837615;47.58809983449083;47.58809983449083;42.2053231939163;29.04273681240274;29.04273681240274;338.89533333333316
2014-12-23;327.49;338.99;330.52;335.49;7804.03;2604314.14;334.2743604797586;342.2076971655946;-7.933336685835968;-7.564424482317415;-0.7378244070371061;330.52;4.970000000000027;0.7186393308600731;41.81443528936571;48.687752355316285;82.68184067293423;68.81323623353649;54.66314530083938;54.66314530083938;51.312247644683715;36.46590708982973;36.46590708982973;336.95399999999984
2014-12-24;320.92;337.0;337.0;322.14;5544.8;1826465.31;332.3867849194683;340.5084817016469;-8.12169678217856;-7.676149075781092;-0.891095412794936;335.49;-13.350000000000023;0.5470072525606674;35.35906193427596;71.14737550471068;11.733892090099557;49.78678818572418;53.03769292913431;53.03769292913431;28.85262449528933;33.928146224982925;33.928146224982925;335.0639999999999
2014-12-25;316.63;324.23;320.92;319.39;3924.9;1255322.02;330.36850529469035;338.73904809035525;-8.370542795664903;-7.815296970930961;-1.1104916494678836;322.14;-2.75;0.5194842400695109;34.18819533434228;73.13432835820898;12.34347048300532;37.30568228481789;47.79368938102883;47.79368938102883;26.865671641791018;31.573988030585618;31.573988030585618;333.1479999999999
2014-12-26;316.64;332.0;319.0;330.88;6347.26;2066944.34;330.4478210834524;338.0869032971778;-7.6390822137253735;-7.779999399143086;0.2818343708354245;319.39;11.490000000000009;0.7458834468685839;42.72240785640074;48.17854283426742;69.95581737849777;48.18906064937785;47.92547980381183;47.92547980381183;51.821457165732575;38.323144408967934;38.323144408967934;331.94133333333326
2014-12-27;311.63;330.97;330.97;315.89;8639.54;2747753.48;328.1931399258394;336.26126075177615;-8.068120825936774;-7.837695108330321;-0.4608514352129056;330.88;-14.990000000000009;0.5658848072836156;36.138342019249286;76.80357522877213;20.913107511045606;39.097076269933766;44.98267862585247;44.98267862585247;23.196424771227868;33.28090452972125;33.28090452972125;329.36866666666657
2014-12-28;311.22;319.56;315.89;316.63;4089.61;1288906.81;326.4041133353081;334.6597264284613;-8.255613093153158;-7.921361564539758;-0.6685030572268005;315.89;0.7400000000000091;0.5787144045569346;36.65732084831078;74.23638778220455;26.034648700673607;34.742933746847044;41.56943033285066;41.56943033285066;25.76361221779545;30.77514042574598;30.77514042574598;327.04733333333326
2014-12-29;311.61;320.14;316.63;314.78;5901.06;1859591.78;324.6072197817557;333.050005833187;-8.442786051431312;-8.025729150438638;-0.8341138019853496;316.63;-1.8500000000000227;0.5593923098001302;35.87245533305396;78.33111996458618;18.025316455695926;29.17039464979667;37.43641843849933;37.43641843849933;21.668880035413814;27.73972029563526;27.73972029563526;324.68799999999993
2014-12-30;310.0;316.77;314.78;311.94;9894.24;3091941.68;322.65052174460584;331.3523776233577;-8.701855878751871;-8.161040259705725;-1.0816312380922923;314.78;-2.839999999999975;0.5301303200379084;34.64608949287239;79.5588235294118;19.132149901380675;25.824313066991337;33.565716647996666;33.565716647996666;20.4411764705882;25.306872353952905;25.306872353952905;322.13933333333324
2014-12-31;310.69;320.0;311.94;319.25;6097.71;1925334.88;322.12557231883915;330.38526194611984;-8.259689627280693;-8.180780142530443;-0.15781896950050012;311.94;7.310000000000002;0.6751313485192152;40.30318870911339;58.0588235294118;91.22287968441827;47.623835272800314;38.251756189597884;38.251756189597884;41.94117647058821;30.851640392831335;30.851640392831335;321.42133333333317
2015-01-01;312.6;321.0;319.25;316.31;3223.06;1018388.35;321.2282767228957;329.26701803452374;-8.03874131162803;-8.15236084811456;0.22723907297305956;319.25;-2.9399999999999977;0.6352361245921293;38.84675216250949;71.14178168130493;57.36363636363638;50.87043563641233;42.45798267186937;42.45798267186937;28.858218318695073;30.187166368119247;30.187166368119247;321.10199999999986
2015-01-02;311.96;317.01;316.31;316.51;3472.05;1093571.94;320.50060927079136;328.2589221582745;-7.758312887483157;-8.073525672511115;0.630425570055916;316.31;0.19999999999998863;0.639565248153101;39.00822177547026;77.54398068299417;56.450048496605156;52.73030658980994;45.882090644516225;45.882090644516225;22.456019317005826;27.610117351081435;27.610117351081435;321.3913333333332
2015-01-03;285.0;316.58;316.51;286.01;20350.46;6078845.04;315.1833637333251;324.93673283186183;-9.753369098536723;-8.409581602823799;-2.6875749914258478;316.51;-30.5;0.37380156858580854;27.209283868455614;98.12928320059272;2.80555555555553;36.088722911725135;42.61763473358586;42.61763473358586;1.8707167994072804;19.03031716719005;19.03031716719005;319.25866666666656
2015-01-04;255.0;289.81;286.01;264.62;42650.57;11614560.04;307.3907464679168;320.21533244001836;-12.824585972101545;-9.292765906882847;-7.0636401304373955;286.01;-21.389999999999986;0.2845110199216174;22.149363883151324;88.54625550660793;15.513626834381562;29.23035755261061;38.155209006594106;38.155209006594106;11.453744493392074;16.504792942590726;16.504792942590726;314.90066666666655
2015-01-05;262.94;280.0;264.62;276.8;9752.08;2655979.12;302.67749795898436;316.831142261955;-14.153644302970633;-10.26510314333491;-7.777082319271447;264.62;12.180000000000007;0.43099345779021897;30.118478560745586;74.0445291106084;35.40110425462815;31.287273119949788;35.86589704437933;35.86589704437933;25.955470889391606;19.655018924857686;19.655018924857686;311.8106666666666
2015-01-06;276.8;276.8;276.8;276.8;0.0;0.0;298.69134952703274;313.72279221089906;-15.031442683866317;-11.21849777932531;-7.625889809082015;276.8;0.0;0.430993457790219;30.118478560745586;73.41463414634146;62.625682275208305;41.73340950503596;37.821734531264866;37.821734531264866;26.585365853658548;21.965134567791303;21.965134567791303;308.2293333333333
2015-01-07;276.8;276.8;276.8;276.8;0.0;0.0;295.3198748755534;310.866011024688;-15.546136149134611;-12.084117501764672;-6.924037294739879;276.8;0.0;0.43099345779021897;30.118478560745586;71.68831168831169;81.2426729191091;54.90316397639367;43.5155443463078;43.5155443463078;28.311688311688325;24.08065248242364;24.08065248242364;304.3166666666666
2015-01-08;276.8;276.8;276.8;276.8;0.0;0.0;292.4681048500025;308.23892728950136;-15.770822439498886;-12.821521220682225;-5.898602437633322;276.8;0.0;0.430993457790219;30.118478560745586;71.68831168831169;0.0;36.602109317595776;41.211066003403786;41.211066003403786;28.311688311688325;25.4909977588452;25.4909977588452;301.2939999999999
2015-01-09;276.8;276.8;276.8;276.8;0.0;0.0;290.05579590293087;305.8217937741741;-15.765997871243258;-13.410456631661553;-4.711082479163409;276.8;0.0;0.430993457790219;30.118478560745586;71.30446228774517;0.0;24.401406211730517;35.60784607284603;35.60784607284603;28.695537712254843;26.55917774331508;26.55917774331508;298.4546666666666
2015-01-10;276.8;276.8;276.8;276.8;0.0;0.0;288.0151318698224;303.5967488576381;-15.581616987815664;-13.844712346022346;-3.473809283586636;276.8;0.0;0.43099345779021897;30.118478560745586;66.96969696969695;0.0;16.267604141153676;29.16109876228191;29.16109876228191;33.030303030303045;28.7162195056444;28.7162195056444;294.8493333333333
2015-01-11;276.8;276.8;276.8;276.8;0.0;0.0;286.288788655097;301.5476093001699;-15.258820645072888;-14.12754632498968;-2.2625486401664148;276.8;0.0;0.43099345779021897;30.118478560745586;66.96969696969695;0.0;10.845069427435783;23.055755650666534;23.055755650666534;33.030303030303045;30.15424734719728;30.15424734719728;292.2433333333332
2015-01-12;263.54;272.43;270.4;268.16;7909.25;2133679.78;283.49846095747404;299.0005703425864;-15.502109385112362;-14.402468516654446;-2.1992817369158324;276.8;-8.639999999999986;0.3669403422467631;26.843917829189508;80.06060606060602;34.84162895927608;18.84392260471588;21.651811302016313;21.651811302016313;19.939393939393977;26.749296211262845;26.749296211262845;289.0119999999999
2015-01-13;216.0;268.72;268.16;221.0;57653.9;13652228.51;273.8795699125425;293.06328304836313;-19.183713135820653;-15.358744097560274;-7.649938076520758;268.16;-47.160000000000025;0.19584739292447717;16.37728978490533;95.23809523809523;8.223684210526313;15.303843139986022;19.53582191467288;19.53582191467288;4.761904761904762;19.420165728143484;19.420165728143484;282.75999999999993
2015-01-14;152.4;230.89;221.0;162.0;123599.76;23647658.54;256.6616588395254;283.1072954495495;-26.44563661002411;-17.576172050348813;-17.738929119350594;221.0;-59.0;0.12028443156468971;10.73695466754721;94.30604982206407;7.998000499875027;12.868562259949023;17.313402029764926;17.313402029764926;5.69395017793594;14.84476054474097;14.84476054474097;272.7639999999999
2015-01-15;161.1;233.9;162.0;208.81;86158.17;17721319.5;249.2978134335746;277.47407635904796;-28.176262925473367;-19.69622804843662;-16.960069754073494;162.0;46.81;0.4499415727116703;31.031703703080453;65.73112204604823;48.49552957359008;24.744218031162706;19.79034069689752;19.79034069689752;34.268877953951765;21.319466347811233;21.319466347811233;265.40133333333324
2015-01-16;198.04;223.15;214.77;206.6;34657.09;7308109.72;242.72737002385367;272.10977120057277;-29.3824011767191;-21.633490323624237;-15.497821706189725;208.81;-2.210000000000008;0.4425244061474399;30.67708277666462;66.98745279571202;66.50306748466257;38.66383451566266;26.081505303152564;26.081505303152564;33.012547204287976;25.217159966636814;25.217159966636814;258.0873333333333
2015-01-17;192.17;212.84;206.6;200.1;19933.78;4007435.83;236.16800458482712;266.66828899517844;-30.500284410351327;-23.406869389379096;-14.18683004194446;206.6;-6.5;0.4205649898000891;29.60547337290592;65.2863692598792;53.571428571428555;43.633032534251285;31.93201438018547;31.93201438018547;34.7136307401208;28.382650224464808;28.382650224464808;250.32666666666657
2015-01-18;195.02;222.0;200.1;211.42;18205.49;3816641.51;232.3599764794992;262.49962192333993;-30.13964544384072;-24.75343690033781;-10.77241708700582;200.1;11.319999999999993;0.5136331906857642;33.93379544307285;53.746081504702204;62.136862491930245;49.8009758534776;37.88833487128285;37.88833487128285;46.25391849529779;34.3397396480758;34.3397396480758;245.3539999999999
2015-01-19;207.7;220.94;210.05;216.88;12796.47;2729178.12;229.9781014370432;259.0622108419055;-29.08410940486229;-25.619577730573916;-6.929063348576747;211.42;5.460000000000008;0.5619760370822103;35.97853127964679;48.16720257234728;82.83607106939323;60.812674258782806;45.529781333782836;45.529781333782836;51.83279742765272;40.17075890793477;40.17075890793477;242.17133333333325
2015-01-20;201.98;217.84;217.84;211.08;14234.73;2998319.48;227.07034980016047;255.4513850811106;-28.38103528095013;-26.171872469367816;-4.418325623164627;216.88;-5.799999999999983;0.5325255358860671;34.7482324709307;52.82958199356913;59.525574499629386;60.38364100573166;50.48106789109911;50.48106789109911;47.17041800643087;42.50397860743347;42.50397860743347;237.7899999999999
2015-01-21;205.0;228.9;211.08;228.59;22796.06;4937625.47;227.30416604906085;253.43235496961873;-26.128188920557875;-26.163135718745746;0.0698935963757421;211.08;17.50999999999999;0.7029051885537081;41.276824645222405;38.75401929260451;98.8484398216939;73.2052406110524;58.055792131083535;58.055792131083535;61.245980707395496;48.751312640754136;48.751312640754136;234.5759999999999
2015-01-22;226.01;239.0;228.59;233.0;25809.37;6003089.46;228.18052402590533;251.89823476943607;-23.717710743530745;-25.674048893811683;3.912676300561877;228.59;4.409999999999997;0.7491171981996254;42.82830212696412;35.209003215434095;83.79254457050244;76.73434193086908;64.2819753976787;64.2819753976787;64.79099678456592;54.097874022024726;54.097874022024726;231.6559999999999
2015-01-23;225.55;240.0;233.0;233.03;15246.43;3539626.61;228.9266518819377;250.4829809559633;-21.556329074025626;-24.85050246485207;6.588346781652888;233.0;0.030000000000001137;0.7494557477208411;42.839365825469905;35.18488745980708;80.08571428571429;77.85146604915082;68.8051389481694;68.8051389481694;64.81511254019293;57.67028686141412;57.67028686141412;228.7379999999999
2015-01-24;230.03;249.99;233.03;249.99;13633.14;3297573.46;232.16736774861533;250.4460382983872;-18.278670549771874;-23.536132934546274;10.514924769548799;233.03;16.960000000000008;0.9555716408424082;48.864056978795894;21.55144694533762;100.0;85.23431069943388;74.28152953192422;74.28152953192422;78.44855305466237;64.59637559249687;64.59637559249687;226.95066666666656
2015-01-25;241.33;257.0;249.99;253.09;28139.7;7019125.49;235.38640299594869;250.643998744106;-15.257595748157314;-21.880422325557078;13.245653154799527;249.99;3.0999999999999943;0.9961441633454741;49.903417881199935;16.112638507039907;87.56756756756758;86.01206298881178;78.19170735088673;78.19170735088673;83.88736149296008;71.0267042259846;71.0267042259846;225.3699999999999
2015-01-26;253.09;309.9;253.09;269.5;55355.5;15614774.92;240.63488149446394;252.05467117314393;-11.41978967867999;-19.78829259000217;16.737005822644356;253.09;16.409999999999997;1.2274377444832998;55.10536703094386;25.65079365079364;49.41780393138852;73.81397663633736;76.73246377937028;76.73246377937028;74.34920634920636;72.13420493372519;72.13420493372519;224.8833333333332
2015-01-27;243.1;278.51;269.5;262.99;21293.57;5501345.88;244.074259584312;252.8721710021144;-8.797911417802425;-17.590213660725297;17.584604485845745;269.5;-6.509999999999991;1.1170563785376888;52.76460229695307;29.784126984126967;31.588158086626816;59.738703786433845;71.06787711505814;71.06787711505814;70.21587301587303;71.4947609611078;71.4947609611078;224.53866666666653
2015-01-28;225.91;266.45;262.99;236.2;27595.15;6774004.56;242.86279655875006;251.6266496009014;-8.76385304215134;-15.824939805634944;14.12217352696721;262.99;-26.79000000000002;0.7987299650588389;44.40521815806362;49.52956989247312;12.25145850696511;43.90962202661093;62.015125418909065;62.015125418909065;50.47043010752689;64.48665067658084;64.48665067658084;225.55199999999985
2015-01-29;220.0;242.18;236.2;234.75;26178.79;6076004.2;241.61464047018345;250.3666492937552;-8.752008823571742;-14.41035249928375;11.316687351424015;236.2;-1.4499999999999886;0.7856795890066168;43.99891189010536;63.832498088847345;25.2093659203555;37.67620332452579;53.90215138744797;53.90215138744797;36.16750191115265;55.0469344214381;55.0469344214381;230.40199999999987
2015-01-30;227.26;244.98;234.75;232.6;19832.17;4653564.37;240.22774116985752;249.0409780874307;-8.813236917573164;-13.290928680267916;8.955383525389504;234.75;-2.1500000000000057;0.765702228776974;43.36530907067739;65.65871060902063;27.125941872981695;34.15944950734442;47.321250760746786;47.321250760746786;34.34128939097937;48.145052744618525;48.145052744618525;231.98799999999986
2015-01-31;215.75;234.8;232.6;217.98;19706.27;4494529.82;236.8049459042916;246.72459570115788;-9.919649796866281;-12.61667256499765;5.3940455362627375;232.6;-14.620000000000005;0.6455070107709917;39.22845703759983;80.01392757660169;7.629148135477217;25.316015716722017;39.986172412738526;39.986172412738526;19.986072423398316;38.75872597087846;38.75872597087846;232.74666666666653
2015-02-01;208.48;220.81;217.98;214.8;6189.01;1336586.85;233.4195144963014;244.34500151716128;-10.92548702085989;-12.278435320288525;2.7058965988572687;217.98;-3.1799999999999784;0.6226136096019833;38.37103336971927;88.12083024462562;17.315068493150747;22.649033308864922;34.20712604478066;34.20712604478066;11.879169755374374;29.798873899043762;29.798873899043762;233.72666666666655
2015-02-02;214.8;241.98;214.8;237.97;6423.56;1494778.57;234.11959883314393;243.87004224586406;-9.75044341272013;-11.77283677628174;4.044786727123217;214.8;23.169999999999987;0.9009006309698603;47.39335745868057;66.65122312824313;88.02985074626868;44.44263912133284;37.618963736964716;37.618963736964716;33.34877687175687;30.98217488994813;30.98217488994813;235.49666666666653
2015-02-03;223.79;244.39;237.97;227.35;17756.67;4178199.28;233.0781099498465;242.63977115781822;-9.561661207971724;-11.330601548916597;3.537880681889746;237.97;-10.620000000000005;0.7920945553132867;44.199372905009234;78.69399428026692;52.548036758563086;47.14443833374292;40.79412193589078;40.79412193589078;21.30600571973308;27.75678516654311;27.75678516654311;236.1946666666665
2015-02-04;220.02;231.0;227.35;227.0;14313.23;3220391.1;232.14300688859467;241.47551772937913;-9.332510840784465;-10.93098332509347;3.196944968618009;227.35;-0.3499999999999943;0.7887137211917153;44.09390456658662;81.73930191283769;41.230145319364645;45.17300732895016;42.2537504002439;42.2537504002439;18.260698087162307;24.591422806749506;24.591422806749506;237.25599999999986
2015-02-05;213.64;228.94;227.0;217.0;4314.11;953936.47;229.81329407845828;239.6541848538578;-9.840890775399515;-10.712964779279629;1.7441480077602272;227.0;-10.0;0.6971562853964379;41.07790728498463;91.59929008085189;10.926829268292728;33.75761464206435;39.421705147517386;39.421705147517386;8.400709919148108;19.19451851088237;19.19451851088237;236.48333333333318
2015-02-06;214.95;225.86;216.81;222.88;4730.33;1044545.84;228.74662591862764;238.4063674060977;-9.659741487470058;-10.502320093188372;1.6851572114366284;217.0;5.8799999999999955;0.7706645608830609;43.52402922091112;85.80161703805955;53.22580645161291;40.247011911913866;39.69680740231621;39.69680740231621;14.198382961940453;17.529139994568396;17.529139994568396;235.8086666666665
2015-02-07;221.77;231.14;223.37;228.61;6356.04;1444459.22;228.7256064209355;237.67785344777425;-8.952247026838762;-10.192305447270096;2.4801168408626673;222.88;5.730000000000018;0.8478078609816602;45.88181914819091;80.1518438177874;85.5428571428573;55.345626988895006;44.91308059784247;44.91308059784247;19.848156182212605;18.302145390449798;18.302145390449798;235.51399999999984
2015-02-08;219.7;232.89;228.3;224.19;5456.94;1232858.74;228.02781728973963;236.67511190583429;-8.647294616094655;-9.883303255001623;2.4720172778139364;228.61;-4.420000000000016;0.7967488951492985;44.343920138216845;84.50995858804968;51.50501672240808;54.06542356673269;47.96386158747254;47.96386158747254;15.490041411950314;17.364777397616635;17.364777397616635;233.79399999999987
2015-02-09;215.0;225.99;224.19;220.72;19478.94;4277024.95;226.90353289690503;235.48926453833846;-8.585731641433426;-9.623788914796751;2.07611454672665;224.19;-3.469999999999999;0.7581460478154568;43.12190382348915;82.52177638155075;31.973169368362232;46.701338833942536;47.54302066962921;47.54302066962921;17.47822361844925;17.40259280456084;17.40259280456084;231.63599999999985
2015-02-10;215.0;222.0;220.72;220.95;6332.22;1385375.22;225.9876014433135;234.40891855919898;-8.421317115885472;-9.383294542047064;1.9239548523231846;220.72;0.22999999999998977;0.7616044931381648;43.23356894835254;78.48887355528721;33.25880380100611;42.220493822963725;45.76884505407404;45.76884505407404;21.51112644471278;18.77210401794482;18.77210401794482;228.39933333333317
2015-02-11;217.99;223.43;220.95;219.12;9298.5;2057106.38;224.93104413885922;233.27313197803255;-8.342087839173331;-9.175053192489639;1.665930706632615;220.95;-1.829999999999984;0.7396847472849988;42.51832111762615;70.84931506849311;37.488626023657886;40.643204556528445;44.06029822155884;44.06029822155884;29.150684931506888;22.231630989132174;22.231630989132174;225.47466666666648
2015-02-12;218.17;223.07;219.55;222.46;4010.23;886601.16;224.55088251681525;232.4700156114978;-7.919133094682536;-8.923869164260175;2.009472139155278;219.12;3.3400000000000034;0.7962547340801694;44.328608797677994;61.69863013698625;88.4934756820878;56.593294931714894;48.23796379161085;48.23796379161085;38.301369863013754;27.588210613759365;27.588210613759365;224.55866666666648
